user_id,product_id,action,timestamp
user-0058,48,add_to_cart,2026-04-05T19:05:03Z
user-0058,,checkout,2026-04-05T19:05:21Z
user-0058,52,add_to_cart,2026-04-05T19:06:09Z
user-0058,5,click,2026-04-05T19:07:20Z
user-0058,52,add_to_cart,2026-04-05T19:08:41Z
user-0058,,checkout,2026-04-05T19:10:06Z
user-0058,48,purchase,2026-04-05T19:10:26Z
user-0058,,search,2026-04-05T19:10:35Z
user-0058,4,view,2026-04-05T19:10:48Z
user-0058,40,click,2026-04-05T19:11:49Z
user-0058,7,view,2026-04-05T19:13:14Z
user-0058,19,view,2026-04-05T19:13:26Z
user-0058,40,click,2026-04-05T19:14:19Z
user-0058,39,view,2026-04-05T19:15:16Z
user-0058,30,view,2026-04-05T19:16:45Z
user-0058,28,click,2026-04-05T19:17:39Z
user-0058,4,add_to_cart,2026-04-05T19:19:03Z
user-0058,,search,2026-04-05T19:20:31Z
user-0058,22,view,2026-04-05T19:20:39Z
user-0058,7,click,2026-04-05T19:21:59Z
user-0058,48,add_to_cart,2026-04-05T19:22:05Z
user-0058,13,click,2026-04-05T19:23:25Z
user-0058,33,view,2026-04-05T19:24:43Z
user-0058,31,click,2026-04-05T19:25:20Z
user-0058,16,view,2026-04-05T19:26:44Z
user-0058,48,add_to_cart,2026-04-05T19:27:06Z
user-0058,,checkout,2026-04-05T19:27:27Z
user-0058,48,purchase,2026-04-05T19:28:27Z
user-0058,,search,2026-04-05T19:29:17Z
user-0058,20,view,2026-04-05T19:29:40Z
user-0058,24,click,2026-04-05T19:31:02Z
user-0058,43,view,2026-04-05T19:31:08Z
user-0058,33,click,2026-04-05T19:31:31Z
user-0058,,browse_recommended,2026-04-05T19:32:47Z
user-0058,13,view,2026-04-05T19:33:46Z
user-0058,,search,2026-04-05T19:35:12Z
user-0058,43,view,2026-04-05T19:35:25Z
user-0058,30,view,2026-04-05T19:36:30Z
user-0058,55,view,2026-04-05T19:37:51Z
user-0058,22,view,2026-04-05T19:39:10Z
user-0058,22,click,2026-04-05T19:40:33Z
user-0058,57,view,2026-04-05T19:40:58Z
user-0058,59,click,2026-04-05T19:41:08Z
user-0058,33,add_to_cart,2026-04-05T19:41:13Z
user-0058,,checkout,2026-04-05T19:41:47Z
user-0058,48,purchase,2026-04-05T19:42:19Z
user-0058,,browse_recommended,2026-04-05T19:43:12Z
user-0058,5,view,2026-04-05T19:43:17Z
user-0058,8,click,2026-04-05T19:44:07Z
user-0058,13,view,2026-04-05T19:44:30Z
user-0058,49,view,2026-04-05T19:45:55Z
user-0058,,browse_products,2026-04-05T19:46:46Z
user-0059,,browse_products,2026-04-01T16:06:12Z
user-0059,,search,2026-04-01T16:06:53Z
user-0059,15,view,2026-04-01T16:07:20Z
user-0059,47,click,2026-04-01T16:07:58Z
user-0059,47,add_to_cart,2026-04-01T16:08:25Z
user-0059,,checkout,2026-04-01T16:09:40Z
user-0059,47,purchase,2026-04-01T16:10:16Z
user-0059,,browse_recommended,2026-04-01T16:10:43Z
user-0059,51,view,2026-04-01T16:11:05Z
user-0059,14,click,2026-04-01T16:11:24Z
user-0059,24,view,2026-04-01T16:12:08Z
user-0059,34,view,2026-04-01T16:13:00Z
user-0059,,search,2026-04-01T16:14:24Z
user-0059,57,view,2026-04-01T16:14:37Z
user-0059,47,add_to_cart,2026-04-01T16:14:58Z
user-0059,,checkout,2026-04-01T16:16:11Z
user-0059,47,purchase,2026-04-01T16:17:03Z
user-0059,,browse_recommended,2026-04-01T16:18:29Z
user-0059,55,view,2026-04-01T16:19:52Z
user-0059,10,click,2026-04-01T16:21:05Z
user-0059,41,view,2026-04-01T16:21:51Z
user-0059,10,add_to_cart,2026-04-01T16:22:31Z
user-0059,14,click,2026-04-01T16:23:50Z
user-0059,,browse_recommended,2026-04-01T16:24:05Z
user-0059,11,view,2026-04-01T16:25:34Z
user-0059,57,click,2026-04-01T16:26:44Z
user-0059,34,add_to_cart,2026-04-01T16:28:11Z
user-0059,,checkout,2026-04-01T16:29:19Z
user-0059,10,purchase,2026-04-01T16:29:46Z
user-0059,,search,2026-04-01T16:30:58Z
user-0059,38,view,2026-04-01T16:32:06Z
user-0059,51,view,2026-04-01T16:33:02Z
user-0059,14,view,2026-04-01T16:34:21Z
user-0059,,search,2026-04-01T16:34:54Z
user-0059,,browse_products,2026-04-01T16:35:56Z
user-0059,28,view,2026-04-01T16:36:51Z
user-0059,60,view,2026-04-01T16:37:44Z
user-0059,6,click,2026-04-01T16:38:36Z
user-0059,41,add_to_cart,2026-04-01T16:38:58Z
user-0059,,checkout,2026-04-01T16:39:59Z
user-0059,34,purchase,2026-04-01T16:40:33Z
user-0059,,browse_products,2026-04-01T16:41:43Z
user-0059,27,view,2026-04-01T16:42:45Z
user-0059,14,add_to_cart,2026-04-01T16:43:37Z
user-0059,,checkout,2026-04-01T16:44:16Z
user-0059,10,purchase,2026-04-01T16:44:43Z
user-0059,,browse_recommended,2026-04-01T16:46:10Z
user-0059,,browse_products,2026-04-01T16:46:52Z
user-0059,6,view,2026-04-01T16:48:02Z
user-0059,,search,2026-04-01T16:48:42Z
user-0059,24,view,2026-04-01T16:48:59Z
user-0059,22,click,2026-04-01T16:49:08Z
user-0060,,browse_products,2026-04-09T00:20:21Z
user-0060,,search,2026-04-09T00:21:04Z
user-0060,13,view,2026-04-09T00:21:44Z
user-0060,9,click,2026-04-09T00:23:06Z
user-0060,9,add_to_cart,2026-04-09T00:24:20Z
user-0060,,checkout,2026-04-09T00:24:26Z
user-0060,9,purchase,2026-04-09T00:25:09Z
user-0060,,search,2026-04-09T00:26:05Z
user-0060,33,view,2026-04-09T00:26:11Z
user-0060,13,add_to_cart,2026-04-09T00:26:35Z
user-0060,14,view,2026-04-09T00:27:09Z
user-0060,38,click,2026-04-09T00:28:14Z
user-0060,14,add_to_cart,2026-04-09T00:29:29Z
user-0060,21,click,2026-04-09T00:30:17Z
user-0060,45,view,2026-04-09T00:30:46Z
user-0060,29,click,2026-04-09T00:31:44Z
user-0060,9,view,2026-04-09T00:33:00Z
user-0060,38,add_to_cart,2026-04-09T00:34:18Z
user-0060,,checkout,2026-04-09T00:34:24Z
user-0060,21,add_to_cart,2026-04-09T00:35:53Z
user-0060,,checkout,2026-04-09T00:36:26Z
user-0060,9,add_to_cart,2026-04-09T00:37:22Z
user-0060,,checkout,2026-04-09T00:38:05Z
user-0060,9,purchase,2026-04-09T00:38:12Z
user-0060,,browse_products,2026-04-09T00:38:34Z
user-0060,39,view,2026-04-09T00:39:51Z
user-0060,26,view,2026-04-09T00:41:13Z
user-0060,26,click,2026-04-09T00:42:06Z
user-0060,13,view,2026-04-09T00:42:19Z
user-0060,37,click,2026-04-09T00:43:24Z
user-0060,38,add_to_cart,2026-04-09T00:44:26Z
user-0060,,checkout,2026-04-09T00:44:42Z
user-0060,38,purchase,2026-04-09T00:45:57Z
user-0060,,browse_recommended,2026-04-09T00:47:19Z
user-0060,25,view,2026-04-09T00:47:49Z
user-0060,19,click,2026-04-09T00:48:30Z
user-0060,30,view,2026-04-09T00:49:59Z
user-0060,1,click,2026-04-09T00:50:11Z
user-0060,59,view,2026-04-09T00:50:37Z
user-0060,8,click,2026-04-09T00:51:34Z
user-0060,31,view,2026-04-09T00:51:55Z
user-0060,58,click,2026-04-09T00:52:08Z
user-0060,14,view,2026-04-09T00:52:39Z
user-0060,46,click,2026-04-09T00:53:23Z
user-0060,39,view,2026-04-09T00:54:53Z
user-0060,,search,2026-04-09T00:56:11Z
user-0060,46,view,2026-04-09T00:57:31Z
user-0060,1,click,2026-04-09T00:58:34Z
user-0060,53,view,2026-04-09T00:58:57Z
user-0060,16,view,2026-04-09T00:59:53Z
user-0060,37,click,2026-04-09T01:01:05Z
user-0060,37,view,2026-04-09T01:02:12Z
user-0060,39,add_to_cart,2026-04-09T01:02:22Z
user-0060,30,click,2026-04-09T01:03:49Z
user-0060,8,add_to_cart,2026-04-09T01:04:38Z
user-0060,52,view,2026-04-09T01:05:33Z
user-0060,,browse_recommended,2026-04-09T01:06:00Z
user-0061,,browse_products,2026-04-04T04:01:11Z
user-0061,,search,2026-04-04T04:02:11Z
user-0061,25,view,2026-04-04T04:03:14Z
user-0061,12,click,2026-04-04T04:04:43Z
user-0061,25,add_to_cart,2026-04-04T04:06:00Z
user-0061,,checkout,2026-04-04T04:06:55Z
user-0061,25,purchase,2026-04-04T04:07:05Z
user-0061,,browse_recommended,2026-04-04T04:07:45Z
user-0061,,browse_recommended,2026-04-04T04:08:17Z
user-0061,,browse_recommended,2026-04-04T04:09:14Z
user-0061,24,view,2026-04-04T04:10:29Z
user-0061,24,add_to_cart,2026-04-04T04:10:43Z
user-0061,,checkout,2026-04-04T04:11:29Z
user-0061,25,purchase,2026-04-04T04:11:55Z
user-0061,,search,2026-04-04T04:12:59Z
user-0061,48,view,2026-04-04T04:14:03Z
user-0061,48,add_to_cart,2026-04-04T04:14:59Z
user-0061,,checkout,2026-04-04T04:15:08Z
user-0061,12,add_to_cart,2026-04-04T04:15:27Z
user-0061,30,view,2026-04-04T04:16:13Z
user-0061,6,click,2026-04-04T04:17:20Z
user-0061,6,add_to_cart,2026-04-04T04:18:35Z
user-0061,,checkout,2026-04-04T04:19:36Z
user-0061,12,add_to_cart,2026-04-04T04:20:16Z
user-0061,12,view,2026-04-04T04:20:23Z
user-0061,48,click,2026-04-04T04:21:05Z
user-0061,43,view,2026-04-04T04:22:00Z
user-0061,10,view,2026-04-04T04:22:06Z
user-0061,14,click,2026-04-04T04:23:07Z
user-0061,,browse_recommended,2026-04-04T04:23:16Z
user-0061,45,view,2026-04-04T04:24:29Z
user-0061,43,add_to_cart,2026-04-04T04:24:40Z
user-0061,43,view,2026-04-04T04:26:07Z
user-0061,20,click,2026-04-04T04:26:25Z
user-0061,1,view,2026-04-04T04:27:26Z
user-0061,43,add_to_cart,2026-04-04T04:27:37Z
user-0061,,search,2026-04-04T04:28:07Z
user-0061,,browse_recommended,2026-04-04T04:28:59Z
user-0061,27,view,2026-04-04T04:29:29Z
user-0061,,search,2026-04-04T04:29:37Z
user-0061,,browse_products,2026-04-04T04:30:25Z
user-0061,57,view,2026-04-04T04:31:55Z
user-0061,6,add_to_cart,2026-04-04T04:32:12Z
user-0061,,checkout,2026-04-04T04:32:38Z
user-0061,12,purchase,2026-04-04T04:33:48Z
user-0061,,browse_recommended,2026-04-04T04:34:34Z
user-0061,35,view,2026-04-04T04:35:58Z
user-0061,,search,2026-04-04T04:36:53Z
user-0061,7,view,2026-04-04T04:37:13Z
user-0061,1,click,2026-04-04T04:38:03Z
user-0061,25,add_to_cart,2026-04-04T04:38:59Z
user-0061,,checkout,2026-04-04T04:39:53Z
user-0061,6,purchase,2026-04-04T04:40:26Z
user-0061,,browse_recommended,2026-04-04T04:41:54Z
user-0061,,browse_products,2026-04-04T04:42:07Z
user-0061,39,view,2026-04-04T04:43:04Z
user-0061,,search,2026-04-04T04:44:12Z
user-0061,51,view,2026-04-04T04:44:30Z
user-0061,7,click,2026-04-04T04:45:47Z
user-0061,41,view,2026-04-04T04:47:08Z
user-0061,50,view,2026-04-04T04:48:02Z
user-0061,41,click,2026-04-04T04:48:24Z
user-0061,,search,2026-04-04T04:49:09Z
user-0061,22,view,2026-04-04T04:50:39Z
user-0061,38,view,2026-04-04T04:50:46Z
user-0061,41,click,2026-04-04T04:51:48Z
user-0061,46,view,2026-04-04T04:52:22Z
user-0061,40,click,2026-04-04T04:52:28Z
user-0061,48,view,2026-04-04T04:52:48Z
user-0061,6,add_to_cart,2026-04-04T04:53:47Z
user-0061,,checkout,2026-04-04T04:53:59Z
user-0061,48,purchase,2026-04-04T04:55:07Z
user-0061,,browse_recommended,2026-04-04T04:56:00Z
user-0061,,browse_recommended,2026-04-04T04:56:35Z
user-0061,,browse_recommended,2026-04-04T04:57:56Z
user-0061,22,view,2026-04-04T04:58:57Z
user-0061,42,click,2026-04-04T04:59:19Z
user-0061,27,view,2026-04-04T04:59:29Z
user-0061,12,add_to_cart,2026-04-04T05:00:56Z
user-0062,,browse_products,2026-04-10T23:16:46Z
user-0062,,search,2026-04-10T23:17:34Z
user-0062,14,view,2026-04-10T23:18:10Z
user-0062,4,click,2026-04-10T23:19:24Z
user-0062,14,add_to_cart,2026-04-10T23:20:54Z
user-0062,,checkout,2026-04-10T23:21:27Z
user-0062,14,purchase,2026-04-10T23:22:49Z
user-0062,,browse_recommended,2026-04-10T23:23:02Z
user-0062,10,view,2026-04-10T23:23:31Z
user-0062,12,click,2026-04-10T23:24:02Z
user-0062,51,view,2026-04-10T23:25:22Z
user-0062,6,click,2026-04-10T23:25:53Z
user-0062,10,add_to_cart,2026-04-10T23:26:52Z
user-0062,16,view,2026-04-10T23:27:18Z
user-0062,16,click,2026-04-10T23:28:17Z
user-0062,29,view,2026-04-10T23:29:00Z
user-0062,56,click,2026-04-10T23:30:26Z
user-0062,24,view,2026-04-10T23:31:32Z
user-0062,31,click,2026-04-10T23:32:27Z
user-0062,40,view,2026-04-10T23:33:28Z
user-0062,40,add_to_cart,2026-04-10T23:34:28Z
user-0062,,checkout,2026-04-10T23:35:34Z
user-0062,14,purchase,2026-04-10T23:36:27Z
user-0062,,browse_recommended,2026-04-10T23:37:10Z
user-0062,17,view,2026-04-10T23:38:25Z
user-0062,30,click,2026-04-10T23:39:18Z
user-0062,39,view,2026-04-10T23:39:59Z
user-0062,9,click,2026-04-10T23:41:05Z
user-0062,59,view,2026-04-10T23:42:10Z
user-0062,56,click,2026-04-10T23:42:39Z
user-0062,31,add_to_cart,2026-04-10T23:43:48Z
user-0062,,checkout,2026-04-10T23:44:55Z
user-0062,,browse_recommended,2026-04-10T23:45:53Z
user-0062,20,view,2026-04-10T23:46:45Z
user-0062,,search,2026-04-10T23:48:12Z
user-0062,3,view,2026-04-10T23:48:26Z
user-0062,37,click,2026-04-10T23:48:46Z
user-0062,28,view,2026-04-10T23:49:11Z
user-0062,31,add_to_cart,2026-04-10T23:49:48Z
user-0062,41,view,2026-04-10T23:50:58Z
user-0062,42,view,2026-04-10T23:51:50Z
user-0062,,search,2026-04-10T23:52:44Z
user-0062,3,view,2026-04-10T23:53:20Z
user-0062,44,view,2026-04-10T23:54:11Z
user-0062,42,view,2026-04-10T23:54:19Z
user-0062,30,click,2026-04-10T23:54:42Z
user-0062,39,view,2026-04-10T23:55:05Z
user-0062,,search,2026-04-10T23:56:24Z
user-0062,50,view,2026-04-10T23:56:49Z
user-0062,59,view,2026-04-10T23:57:05Z
user-0062,38,click,2026-04-10T23:57:59Z
user-0062,13,view,2026-04-10T23:58:14Z
user-0062,28,click,2026-04-10T23:59:13Z
user-0062,38,add_to_cart,2026-04-10T23:59:50Z
user-0062,25,view,2026-04-11T00:01:03Z
user-0062,27,click,2026-04-11T00:02:23Z
user-0062,37,view,2026-04-11T00:02:39Z
user-0062,59,add_to_cart,2026-04-11T00:03:28Z
user-0062,,search,2026-04-11T00:03:59Z
user-0062,1,view,2026-04-11T00:04:54Z
user-0062,14,add_to_cart,2026-04-11T00:05:20Z
user-0062,,browse_products,2026-04-11T00:05:37Z
user-0063,,browse_products,2026-04-10T03:17:44Z
user-0063,,search,2026-04-10T03:18:56Z
user-0063,42,view,2026-04-10T03:19:54Z
user-0063,47,click,2026-04-10T03:20:35Z
user-0063,42,add_to_cart,2026-04-10T03:21:35Z
user-0063,,checkout,2026-04-10T03:22:02Z
user-0063,42,purchase,2026-04-10T03:22:54Z
user-0063,,browse_recommended,2026-04-10T03:23:24Z
user-0063,14,view,2026-04-10T03:24:26Z
user-0063,48,click,2026-04-10T03:24:54Z
user-0063,,browse_recommended,2026-04-10T03:25:22Z
user-0063,58,view,2026-04-10T03:25:51Z
user-0063,59,click,2026-04-10T03:26:48Z
user-0063,41,view,2026-04-10T03:28:12Z
user-0063,6,click,2026-04-10T03:28:38Z
user-0063,5,view,2026-04-10T03:29:31Z
user-0063,16,click,2026-04-10T03:30:19Z
user-0063,49,view,2026-04-10T03:31:25Z
user-0063,18,click,2026-04-10T03:31:42Z
user-0063,42,add_to_cart,2026-04-10T03:31:47Z
user-0063,,checkout,2026-04-10T03:32:04Z
user-0063,42,purchase,2026-04-10T03:32:09Z
user-0063,,browse_products,2026-04-10T03:33:16Z
user-0063,24,view,2026-04-10T03:34:38Z
user-0063,,search,2026-04-10T03:35:26Z
user-0063,,browse_recommended,2026-04-10T03:36:01Z
user-0063,40,view,2026-04-10T03:37:31Z
user-0063,,search,2026-04-10T03:37:43Z
user-0063,,browse_products,2026-04-10T03:38:30Z
user-0063,45,view,2026-04-10T03:38:35Z
user-0063,45,add_to_cart,2026-04-10T03:39:31Z
user-0063,,checkout,2026-04-10T03:39:53Z
user-0063,,browse_recommended,2026-04-10T03:40:13Z
user-0063,,browse_recommended,2026-04-10T03:40:53Z
user-0063,40,view,2026-04-10T03:41:29Z
user-0063,40,add_to_cart,2026-04-10T03:42:58Z
user-0063,,checkout,2026-04-10T03:44:27Z
user-0063,,browse_recommended,2026-04-10T03:45:53Z
user-0063,24,view,2026-04-10T03:46:39Z
user-0063,,search,2026-04-10T03:46:49Z
user-0063,15,view,2026-04-10T03:47:35Z
user-0063,48,click,2026-04-10T03:48:57Z
user-0063,,browse_recommended,2026-04-10T03:50:20Z
user-0063,60,view,2026-04-10T03:51:09Z
user-0063,,search,2026-04-10T03:52:14Z
user-0063,19,view,2026-04-10T03:52:31Z
user-0063,10,click,2026-04-10T03:53:53Z
user-0063,,browse_recommended,2026-04-10T03:55:04Z
user-0063,32,view,2026-04-10T03:56:13Z
user-0063,44,click,2026-04-10T03:56:29Z
user-0063,,search,2026-04-10T03:57:44Z
user-0063,29,view,2026-04-10T03:58:48Z
user-0063,35,click,2026-04-10T03:59:07Z
user-0063,11,view,2026-04-10T03:59:42Z
user-0063,7,view,2026-04-10T04:01:11Z
user-0063,,search,2026-04-10T04:02:11Z
user-0063,60,view,2026-04-10T04:02:19Z
user-0063,,search,2026-04-10T04:03:05Z
user-0063,17,view,2026-04-10T04:03:45Z
user-0063,58,click,2026-04-10T04:05:15Z
user-0063,9,view,2026-04-10T04:06:45Z
user-0063,32,view,2026-04-10T04:07:58Z
user-0063,10,add_to_cart,2026-04-10T04:08:14Z
user-0063,,search,2026-04-10T04:08:47Z
user-0063,22,view,2026-04-10T04:10:08Z
user-0063,,search,2026-04-10T04:11:01Z
user-0064,,browse_products,2026-04-08T18:33:41Z
user-0064,,search,2026-04-08T18:34:41Z
user-0064,15,view,2026-04-08T18:35:15Z
user-0064,8,click,2026-04-08T18:35:53Z
user-0064,15,add_to_cart,2026-04-08T18:36:35Z
user-0064,,checkout,2026-04-08T18:36:54Z
user-0064,15,purchase,2026-04-08T18:37:10Z
user-0064,,browse_products,2026-04-08T18:37:29Z
user-0064,1,view,2026-04-08T18:38:22Z
user-0064,35,click,2026-04-08T18:39:06Z
user-0064,,browse_recommended,2026-04-08T18:39:35Z
user-0064,24,view,2026-04-08T18:40:34Z
user-0064,39,click,2026-04-08T18:40:55Z
user-0064,26,view,2026-04-08T18:42:15Z
user-0064,30,click,2026-04-08T18:42:21Z
user-0064,19,view,2026-04-08T18:43:06Z
user-0064,30,click,2026-04-08T18:43:39Z
user-0064,1,add_to_cart,2026-04-08T18:44:02Z
user-0064,53,click,2026-04-08T18:45:32Z
user-0064,24,add_to_cart,2026-04-08T18:45:41Z
user-0064,,search,2026-04-08T18:46:50Z
user-0064,55,view,2026-04-08T18:47:10Z
user-0064,54,click,2026-04-08T18:48:28Z
user-0064,46,view,2026-04-08T18:49:00Z
user-0064,52,click,2026-04-08T18:49:53Z
user-0064,46,view,2026-04-08T18:50:40Z
user-0064,30,add_to_cart,2026-04-08T18:51:11Z
user-0064,,search,2026-04-08T18:51:22Z
user-0064,,browse_products,2026-04-08T18:51:49Z
user-0064,53,view,2026-04-08T18:52:44Z
user-0064,,search,2026-04-08T18:54:13Z
user-0064,,browse_recommended,2026-04-08T18:54:38Z
user-0064,28,view,2026-04-08T18:55:53Z
user-0064,,search,2026-04-08T18:56:58Z
user-0064,34,view,2026-04-08T18:57:53Z
user-0064,60,click,2026-04-08T18:58:34Z
user-0064,28,add_to_cart,2026-04-08T18:59:03Z
user-0064,,checkout,2026-04-08T18:59:58Z
user-0064,34,add_to_cart,2026-04-08T19:00:44Z
user-0064,46,click,2026-04-08T19:00:55Z
user-0064,11,view,2026-04-08T19:01:38Z
user-0064,45,click,2026-04-08T19:02:56Z
user-0064,10,view,2026-04-08T19:04:02Z
user-0064,48,click,2026-04-08T19:04:33Z
user-0064,15,add_to_cart,2026-04-08T19:05:03Z
user-0064,37,view,2026-04-08T19:05:54Z
user-0064,55,view,2026-04-08T19:06:12Z
user-0064,28,click,2026-04-08T19:06:35Z
user-0064,,search,2026-04-08T19:07:01Z
user-0064,31,view,2026-04-08T19:07:18Z
user-0064,,search,2026-04-08T19:07:45Z
user-0064,,browse_recommended,2026-04-08T19:08:05Z
user-0064,28,view,2026-04-08T19:09:33Z
user-0064,26,view,2026-04-08T19:09:57Z
user-0064,16,click,2026-04-08T19:10:33Z
user-0064,45,view,2026-04-08T19:11:28Z
user-0064,,search,2026-04-08T19:12:49Z
user-0064,50,view,2026-04-08T19:14:17Z
user-0064,50,view,2026-04-08T19:15:47Z
user-0064,48,add_to_cart,2026-04-08T19:16:51Z
user-0064,29,view,2026-04-08T19:17:31Z
user-0064,8,click,2026-04-08T19:18:23Z
user-0064,42,view,2026-04-08T19:18:38Z
user-0064,,search,2026-04-08T19:20:08Z
user-0064,37,view,2026-04-08T19:20:41Z
user-0064,45,click,2026-04-08T19:21:59Z
user-0064,,browse_recommended,2026-04-08T19:22:16Z
user-0064,42,view,2026-04-08T19:22:44Z
user-0064,9,click,2026-04-08T19:23:44Z
user-0064,46,view,2026-04-08T19:24:01Z
user-0064,53,click,2026-04-08T19:25:14Z
user-0064,53,view,2026-04-08T19:25:21Z
user-0064,50,add_to_cart,2026-04-08T19:26:34Z
user-0064,,checkout,2026-04-08T19:27:41Z
user-0064,1,purchase,2026-04-08T19:29:00Z
user-0065,,browse_products,2026-04-08T19:50:57Z
user-0065,,search,2026-04-08T19:51:25Z
user-0065,45,view,2026-04-08T19:52:46Z
user-0065,1,click,2026-04-08T19:53:14Z
user-0065,1,add_to_cart,2026-04-08T19:54:30Z
user-0065,,checkout,2026-04-08T19:55:15Z
user-0065,1,purchase,2026-04-08T19:55:35Z
user-0065,,browse_products,2026-04-08T19:57:03Z
user-0065,8,view,2026-04-08T19:57:12Z
user-0065,35,click,2026-04-08T19:58:21Z
user-0065,43,view,2026-04-08T19:58:47Z
user-0065,3,click,2026-04-08T19:58:52Z
user-0065,,search,2026-04-08T20:00:03Z
user-0065,29,view,2026-04-08T20:00:45Z
user-0065,45,view,2026-04-08T20:01:07Z
user-0065,23,click,2026-04-08T20:01:52Z
user-0065,14,view,2026-04-08T20:03:14Z
user-0065,3,view,2026-04-08T20:03:31Z
user-0065,10,click,2026-04-08T20:04:06Z
user-0065,,browse_recommended,2026-04-08T20:04:49Z
user-0065,,browse_recommended,2026-04-08T20:05:21Z
user-0065,38,view,2026-04-08T20:06:43Z
user-0065,47,click,2026-04-08T20:07:33Z
user-0065,36,view,2026-04-08T20:08:57Z
user-0065,42,click,2026-04-08T20:09:34Z
user-0065,6,view,2026-04-08T20:09:59Z
user-0065,45,view,2026-04-08T20:10:36Z
user-0065,5,click,2026-04-08T20:10:59Z
user-0065,29,add_to_cart,2026-04-08T20:12:24Z
user-0065,42,view,2026-04-08T20:13:16Z
user-0065,27,view,2026-04-08T20:14:26Z
user-0065,51,click,2026-04-08T20:14:50Z
user-0065,39,view,2026-04-08T20:15:50Z
user-0065,8,click,2026-04-08T20:16:26Z
user-0065,36,view,2026-04-08T20:17:39Z
user-0065,41,click,2026-04-08T20:18:36Z
user-0065,22,view,2026-04-08T20:18:52Z
user-0065,52,click,2026-04-08T20:19:31Z
user-0065,7,view,2026-04-08T20:20:04Z
user-0065,,search,2026-04-08T20:20:57Z
user-0065,7,view,2026-04-08T20:21:30Z
user-0065,47,click,2026-04-08T20:21:50Z
user-0065,41,add_to_cart,2026-04-08T20:22:34Z
user-0065,,checkout,2026-04-08T20:23:41Z
user-0065,52,add_to_cart,2026-04-08T20:24:30Z
user-0065,39,view,2026-04-08T20:25:11Z
user-0065,,search,2026-04-08T20:25:28Z
user-0066,,browse_products,2026-04-04T22:50:48Z
user-0066,,search,2026-04-04T22:51:16Z
user-0066,52,view,2026-04-04T22:52:05Z
user-0066,36,click,2026-04-04T22:53:18Z
user-0066,36,add_to_cart,2026-04-04T22:54:39Z
user-0066,,checkout,2026-04-04T22:55:45Z
user-0066,36,purchase,2026-04-04T22:57:05Z
user-0066,,browse_recommended,2026-04-04T22:58:15Z
user-0066,18,view,2026-04-04T22:59:08Z
user-0066,,search,2026-04-04T22:59:19Z
user-0066,,browse_recommended,2026-04-04T23:00:45Z
user-0066,27,view,2026-04-04T23:01:21Z
user-0066,23,click,2026-04-04T23:02:24Z
user-0066,18,view,2026-04-04T23:03:28Z
user-0066,46,click,2026-04-04T23:04:27Z
user-0066,55,view,2026-04-04T23:05:01Z
user-0066,,search,2026-04-04T23:05:17Z
user-0066,55,view,2026-04-04T23:06:14Z
user-0066,5,view,2026-04-04T23:06:30Z
user-0066,,search,2026-04-04T23:07:05Z
user-0066,6,view,2026-04-04T23:07:31Z
user-0066,32,view,2026-04-04T23:08:12Z
user-0066,,search,2026-04-04T23:08:18Z
user-0066,60,view,2026-04-04T23:09:17Z
user-0066,33,click,2026-04-04T23:09:39Z
user-0066,46,add_to_cart,2026-04-04T23:10:52Z
user-0066,59,view,2026-04-04T23:10:58Z
user-0066,32,add_to_cart,2026-04-04T23:11:03Z
user-0066,16,view,2026-04-04T23:12:16Z
user-0066,,search,2026-04-04T23:13:45Z
user-0066,3,view,2026-04-04T23:14:57Z
user-0066,11,click,2026-04-04T23:16:19Z
user-0066,,search,2026-04-04T23:17:31Z
user-0066,54,view,2026-04-04T23:17:58Z
user-0066,4,click,2026-04-04T23:18:20Z
user-0066,11,view,2026-04-04T23:19:19Z
user-0066,,search,2026-04-04T23:20:11Z
user-0066,,browse_recommended,2026-04-04T23:20:59Z
user-0066,,browse_products,2026-04-04T23:21:35Z
user-0066,31,view,2026-04-04T23:21:55Z
user-0066,1,click,2026-04-04T23:22:37Z
user-0066,46,add_to_cart,2026-04-04T23:24:02Z
user-0066,,search,2026-04-04T23:24:46Z
user-0066,58,view,2026-04-04T23:26:13Z
user-0066,,search,2026-04-04T23:26:22Z
user-0066,,browse_products,2026-04-04T23:27:46Z
user-0066,40,view,2026-04-04T23:27:58Z
user-0066,23,click,2026-04-04T23:29:01Z
user-0066,57,view,2026-04-04T23:29:19Z
user-0066,1,click,2026-04-04T23:29:47Z
user-0066,13,view,2026-04-04T23:30:04Z
user-0066,58,click,2026-04-04T23:30:19Z
user-0066,59,view,2026-04-04T23:30:43Z
user-0066,50,click,2026-04-04T23:31:50Z
user-0066,31,view,2026-04-04T23:33:19Z
user-0066,24,click,2026-04-04T23:34:14Z
user-0066,,browse_recommended,2026-04-04T23:35:13Z
user-0066,,browse_products,2026-04-04T23:36:26Z
user-0066,,browse_recommended,2026-04-04T23:36:44Z
user-0066,,browse_products,2026-04-04T23:38:13Z
user-0066,48,view,2026-04-04T23:38:38Z
user-0066,57,click,2026-04-04T23:39:38Z
user-0066,19,view,2026-04-04T23:40:08Z
user-0066,27,click,2026-04-04T23:40:18Z
user-0066,,checkout,2026-04-04T23:41:05Z
user-0067,,browse_products,2026-04-03T03:46:42Z
user-0067,,search,2026-04-03T03:47:48Z
user-0067,18,view,2026-04-03T03:49:18Z
user-0067,27,click,2026-04-03T03:49:38Z
